,nobs,BMI_w0,BMI_Lw,sex_w0,sex_Lw,Gene richness_w0,Gene richness_Lw,M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
178,27,28.1,8,0,0.5,537605,200000,-0.252411664,0.4629768316987053,0.074340818,0.9039578217669056,0.266426287,0.6458411323450474,0.022283645662981535,-0.279259899,0.087330142,0.7350683290246323,0.11089086687049088,-0.24222155,0.467744838,0.21362494966626575,0.6179423486226698,0.0544953,0.9255405467808916,0.11517359467721106,0.7268610869709384,0.011578011343538766,0.36046945124088436,0.23659132309422135,0.6113168501142979,0.6181513863980389,0.20416600583688416,0.5320839433172012,0.7823913604926047,0.2668439122965933,0.39165895513151217,-0.24575449,0.4130036958218808,0.017667464,-0.164964506,0.6045081551963959,0.25665080972936316,-0.042792745,0.1150618607969397,-0.041618294,-0.417966974,0.10997955640375309,-0.170663336,0.12206152730726716,0.5128875307870171,0.42096862155691667,-0.351219125,-0.394538353,0.26910796243476914,0.4770816689256364,-0.129043266,-0.330328175,-0.753389111,-0.217263753,-0.019187862,-0.326920203,-0.105878312,0.096459336,0.082855296,0.17098029269837312,0.4641818139780952,0.26063056717548416,0.12081610626350442,-0.061329964,0.058106326,0.026614615305289413,0.1695926542069759,-0.199425248,0.05618678,0.051804601,-0.04360435,-0.005313379,0.12721185306272917,-0.134075453,-0.260919749,0.04490507,0.024910889906625322,0.7518143133621901,-0.076789608,-0.731911442,0.996938522,0.43630207829818285,0.083223281,0.2653966501121899,-0.245400576,0.000581332,0.030359197,0.099518528,-0.379481548,-0.180583724,0.4386293792471568,-0.341532986,0.093636138,0.030694327954970207,0.2999390489854866,-0.170102191
179,35,28.1,8,0,0.5,587605,200000,0.072490799,0.1698381704317643,0.035728648603883334,0.10491618666958188,0.3972741507436153,0.5370881604594269,-0.014183468,0.052934439488354496,0.2655620426461953,0.45608210142443095,0.075438013,-0.022146981,0.242678727,0.14735653692284117,0.44998344415640706,-0.006342218,0.5250987699876312,0.008511802,0.4839148984174211,-0.069205586,0.4162179969578267,0.07318715,0.5132114726668923,0.4920681906852822,0.094946176,0.3687767768152542,0.2144507305121227,0.2512609597940336,0.254740741,-0.071509807,0.5955517473834766,-0.153141038,-0.167767614,0.45575729846886365,0.3512974676867663,0.039765594190055986,0.069294994,0.090061509,-0.264747013,0.094737578,-0.018661235,0.077894335,0.1337720320520296,0.28313667344156634,-0.347339851,-0.263808573,0.2822396611329336,0.25476787311102056,0.041691502043737796,-0.227641072,-0.589983916,-0.069619891,0.10320340294821129,-0.100100859,0.2623648672574638,0.17902226944163924,0.13788687839933733,0.081461396,0.37730094399647224,0.35144294649291613,0.019452183751136165,0.12599143431339863,0.092837092,0.17398653052593055,0.002471114,-0.162387577,0.16333004911710297,-0.042525909,0.1751931571930977,0.10231136000126745,0.18819690725207017,0.012624990187720342,-0.423186616,0.10610373765735137,0.081816627,0.3297899902816617,0.1233425597064644,-0.460271901,0.21368592528495312,0.23959729552136633,-0.217717579,0.43925645637883837,-0.098703803,0.083762479,0.10977257763310377,0.059161720580936855,-0.210400404,-0.015919679,0.3697834510160779,-0.130773939,0.067128841,0.12165910943927713,0.25414856676883885,0.014119964581851885
180,36,28.1,8,0,0.5,637605,200000,0.018592774,-0.002489842,-0.034709449,-0.172654826,0.21914275511927248,0.34714214662431236,0.004061434,0.1232537120493367,-0.291095887,0.36589108,0.14976527726189556,-0.078118671,0.2934878366526345,0.396427138,0.18379604976380315,0.016164339423648887,0.13278682356377036,-0.028981193,0.1642725851707351,0.028972632677302115,0.35965589822476346,0.15305166746769874,0.18400947655465427,0.436070118,-0.004316898,0.35345576861007744,0.039918402,0.12244872242208804,0.12671599672269349,-0.013452755,0.2301395739901922,0.013297665789995972,-0.313235965,0.080033371,0.043511217345108544,-0.007091617,-0.065459678,0.032474028,-0.0315626,-0.099751436,0.006903126,-0.156988762,-0.040344349,-0.220448418,0.087284478,-0.371481818,0.28380819126300366,0.010016271162036683,-0.022816587,-0.156195093,-0.034754771,-0.164436615,0.066122464,-0.174509454,-0.00552827,0.16803461557401062,0.070199664,-0.018928148,-0.075863872,0.29545086042632374,-0.253561609,0.17921121148860178,-0.049923886,0.096242668,-0.388635688,-0.007520251,0.12380818010550998,-0.046137393,0.034970119,0.096551673,0.12178329185343105,0.095790806,-0.358664814,0.095951302,0.002884445,-0.064687973,-0.014398952,0.000353983,-0.003475177,-0.046135181,-0.299966114,0.19031291539314504,-0.006721683,0.10390067898722435,-0.016827645,-0.030949534,-0.374323204,0.10356119169558398,0.13589516780048086,0.15184230843075755,0.096018729,0.19150733597221048,0.2879312152989344,-0.185369704
181,36,28.1,8,0,0.5,687605,200000,0.015802920969948467,0.065622827,0.017948245941932284,-0.155272931,0.21426669,0.3307895724952569,0.016768933,0.038034262,-0.335446527,0.36049056234463606,0.3105689004604474,-0.087485378,0.22862372651284946,0.3767385454553992,0.16692280490585784,-0.026878208,0.13357775856084803,-0.067860588,0.18662372480358047,0.046016513,0.19880912713847487,0.18228677310286945,0.19972580983457927,0.4535326352676087,-0.024426133,0.36296731175252844,-0.010355936,0.11147084631963623,0.14125204504341576,0.012563560930286696,0.29869596594798664,0.004157895,-0.28341216,0.15304545634293143,-0.014102197,-0.059414717,-0.038826007,-0.079980929,-0.016411315,-0.185656704,-0.007298589,-0.167601155,0.039701288904048615,-0.228407439,0.3037585583019883,-0.304226082,0.34696457342709264,0.027362901904620873,-0.011438962,-0.165676792,0.061964289018298174,-0.18363705,0.14878498975972823,-0.183171583,-0.000613611,-0.02576892,-0.075585486,0.083969672,-0.102839907,0.3075842164720329,-0.274635605,0.2068627577679074,-0.076126713,0.099635894,-0.298284937,-0.056342758,0.1594028891127628,-0.086040212,0.035409962,0.022267561791511403,0.11086673100020517,0.062561711,-0.309001701,0.052820933,0.029821678043980837,-0.088887837,0.053393775,0.029327188,-0.010993457,-0.122808093,-0.25573733,0.1835421214792767,-0.049518775,0.096529151,-0.095906194,0.049179595,-0.324394436,0.1487211764800936,0.078539074,0.1363830613659594,0.092794272,0.10292888931264772,0.2884036040357576,-0.1148222
182,30,28.1,8,0,0.5,737605,200000,0.1287373083477406,0.074315328,0.11833067444728104,-0.19427125,0.4275927739339328,0.083865052,0.060336492,0.03481999,0.14714012430386053,0.18500888379811184,0.23522483189775262,0.12507995057477528,0.3015925227106872,0.2553840012772437,0.011792514138110333,0.1364902012364656,-0.036484553,-0.115934834,-0.009113858,0.094163483,0.24804083948347622,-0.011202045,0.12191514525110803,0.40839233796760566,0.045449434865087845,0.34528757281129224,-0.041684882,0.28057525843492914,-0.001233835,0.10096571836557178,0.10614811615437522,0.017932144789788496,0.15203835902423055,0.071344675,-0.075723445,0.066154729,-0.011661491,0.014137792789183423,0.12304633143203055,-0.159209404,0.10708258638237605,-0.038424468,-0.045920517,-0.027874749,0.11495617598027344,-0.038687421,0.2278430278949567,0.2055118430107563,-0.023233391,-0.0809909,0.017425656,-0.069314912,0.25568066695870334,0.034024438,-0.059475284,-0.012080909,-0.035374907,0.022118037,-0.250698945,0.19533722231390144,-0.077220405,0.2048105432147005,0.253706693,0.3353237971143975,-0.098686104,-0.072417708,0.11589373840270611,-0.238796416,0.12469615993351395,0.009330631,0.2605227061598473,0.10432518454339787,0.038059291,0.24467303654778833,-0.01522353,-0.189960183,0.065696327,0.16057320612553172,-0.184174447,-0.047414156,0.10989885321787146,0.10527368790760983,0.211116426,0.3026959916374117,-0.000539636,0.058749169,0.052210995,0.14415529803589378,0.32342710525521556,0.015323284011293736,-0.060120871,0.1441391526718646,0.15721438676466865,0.18771973200009023
183,19,28.1,8,0,0.5,787605,200000,0.098193136,0.043150417,0.028434667549325554,-0.160996831,0.49363806076014094,-0.052175215,0.31400373352514666,-0.047407648,0.302648533,0.1059130532106051,0.3233718416297686,0.15288379673456462,0.31227523878417507,0.2682055130902416,-0.082220307,0.3437655407210001,-0.087269811,0.007853297,-0.027147457,0.3360578378718352,0.30857847716502385,0.21584281950654843,0.06947888,0.5781352020708471,0.24924843382690612,0.40972489644938886,-0.143091635,0.5077496407094361,0.0419794,-0.042433189,0.081208759,0.087322304,0.4191299018850074,0.15386670978049305,-0.114719348,0.10066631372774504,0.14641516318449044,-0.061732003,0.1856771300998398,-0.087886386,0.1799865564272427,0.12610436408705433,-0.043519854,0.001787035,0.18179194882405436,0.088079927,0.24414520263665684,0.3286198392701482,-0.012015933,-0.155131202,0.1044611845534354,-0.031030323,0.2592563821735211,0.1907848017862595,-0.302064375,-0.063501452,-0.074332303,-0.016106406,-0.205719615,0.28602145782554267,0.084334445,0.2768696870910792,0.41787297485623226,0.36561544987640976,0.081538445,0.10993027220894047,0.0702027,-0.387138652,0.10847872882811832,0.1523561828327154,0.4346110385733674,0.13394811231777606,0.32576183556355365,0.25556158222583497,-0.004554448,-0.174260929,0.071368907,0.27931909197852695,-0.123493058,-0.092677772,0.23441018732880525,-0.021065187,0.2815568058926386,0.39119387204574385,-0.1007583,0.10742975402806343,0.093868851,0.1025526399241074,0.3890554475837299,0.063584005,-0.38097267,0.039303775,0.12622993539112382,0.1410300860095533
184,12,28.1,8,0,0.5,837605,200000,0.16737834623234837,0.35644235373470123,-0.063836224,-0.205380416,0.7991284134095054,-0.101212118,0.48800527125938253,-0.187195539,0.36732329119278306,0.32818687645769884,0.4485037814078152,0.16246875030959873,0.3968258929662077,0.26652876029738404,-0.182961793,0.3522791771862402,-0.177172451,-0.147143277,-0.034201539,0.3343589248371617,0.21518900667070237,0.001174018,0.44929575591484827,0.7618287224171499,0.1565500438288694,0.5836625590116089,-0.376385077,0.4925789734607895,-0.074625279,0.44900936364651345,-0.091311021,-0.003272393,0.6389591245025193,0.4443474118749511,-0.127109203,-0.020414296,0.3076986910850344,-0.02262923,0.075978373,-0.077775651,0.25818284052423246,0.3092552955134232,0.1344663061913845,0.060459144861828906,0.23177915756869916,0.18481103001883942,0.4274520587546933,0.356562456,0.16296370363893994,-0.10914498,0.14847748521060403,0.055549248740876855,0.37808823950115816,0.20199898204130406,-0.466649115,-0.163008974,-0.177330597,-0.185952192,-0.476822161,0.4440131836087572,0.098909017,0.25343513709168153,0.5124629838619568,0.5691840247237407,0.2705729034198599,0.06914133,0.040332643,-0.444177632,0.1947479530743893,0.040249261,0.6359025420888484,-0.021242893,0.6255136361440202,0.2578146458285271,0.024621377,-0.255375153,0.038146320579206194,0.32315969845822856,-0.184018481,-0.178573084,0.4242517913478644,0.008026949,0.4866776192556745,0.6249146508288684,-0.144687726,0.2660278704909456,0.13846763562909564,0.1416750356788017,0.43802898423708087,-0.051905456,-0.471537669,0.16831868471750394,0.25919438737359085,0.19595676849362853
185,13,28.1,8,1,0.5,337605,200000,0.39661554981509506,0.9193077199628419,0.5383434495975161,1.0147331337207004,1.2936430504153769,-0.260340322,1.9244921008205949,1.1968921101301437,-0.269273322,1.7931763876789162,0.6277716913251736,-1.416227798,0.6490310709359677,0.7609072154060075,-0.389135159,1.3050185185101213,-0.033507435,-0.491710139,0.407551527,1.1532437719501822,0.8978781134658793,-0.499788057,0.031239936512971855,-0.205468456,0.7802004750634217,0.9889564436077636,0.4223968298587383,-1.156719572,1.4760250276093778,0.22697964574898255,0.6145038612191489,1.0938310842757153,0.6918235545554994,1.0221493349337856,1.1968084308840268,1.175376255849014,0.8936570568937722,0.8019511611591453,0.073113797,1.9745136240440484,-1.395047641,0.9375983870223797,-0.881898503,1.7023781152867121,-0.422730882,-0.096474758,0.060664425,1.1241852161448684,0.7938397448214176,0.289314829,-0.338980867,-1.065773228,1.4443798459384332,-0.120979966,0.6508690291043406,-0.111779044,-0.096067312,-0.455964876,-0.027937582,0.012556484518752464,0.6486847575179773,0.6848233231918859,0.8387578284473665,1.4154263047888236,0.007437127,1.7592668486754448,0.9005137018813102,0.4124135218509312,-0.590488419,1.306681163886391,-0.028652653,1.3069248154870357,-0.749112944,0.09244718,0.8832142538217963,0.8317980791277195,0.9400159109548996,-0.163312121,0.205814502,1.2443382305868025,-1.095281067,0.11069855289115571,0.8730837215805852,0.5589940632844157,1.6015715551134184,0.8839079317845563,0.6466690502701835,1.2898219482758035,0.5595756479973322,0.6616431101426589,0.5644689870983074,1.026553129581174,0.1884991675183737,0.3238165857352305
186,18,28.1,8,1,0.5,387605,200000,0.19904969282293977,0.5067975438628094,0.7235588177452748,1.0131333456954825,1.5095192773119814,0.010617424693005362,1.2065486310508553,0.9251657351069312,-0.27832225,1.4967983999230858,0.4080494604929062,-1.143918614,0.7317098820294119,0.7300363051878188,-0.290168261,0.4033807488627972,-0.016250074,-0.301431279,0.384579364,0.5599288236244675,0.7881459145488274,-0.540976258,-0.026129349,-0.267989618,0.450334089,0.8752112330170174,0.16953281423538466,-0.851699581,0.9573133721174932,-0.038499643,0.5811537007837906,0.5734562334317583,0.4467128027135982,0.7733695320161114,0.8899016028388764,0.773295429,0.37266338554731443,0.7085567790257432,0.14996137009236354,1.415543248190386,-1.228180287,0.9120664635441623,-0.716196438,1.0489867783097362,-0.29454296,0.17547876127900347,0.108932069,0.7405835750430785,0.43708094074809895,0.083621233,-0.259847865,-0.427747355,1.0504312613278424,0.025403586,0.21590312195161274,-0.319364344,-0.45465386,-0.316430342,0.12647321622304716,-0.025569379,0.489362864,0.5779005335859313,0.5252794823858671,1.8406441794815636,-0.009219899,1.107371642743437,0.7748060779613817,0.4070931597757768,-0.030179156,0.7720877671118254,-0.115030057,0.9727307271790082,-0.646547136,0.004770289,0.5322890060151425,0.6730188476427921,0.6624764348768488,-0.183524802,0.20643014634858714,1.1261688708937123,-0.458005366,-0.118095945,0.699172361,0.4549381746923289,1.4647281357738664,0.6108287807087023,0.61956177,0.4964750536231466,0.45022733657188035,0.5176111015106679,0.066573511,0.732524196,0.10208280542090031,0.3793508295692958
187,17,28.1,8,1,0.5,437605,200000,0.313955738,0.41361863280937194,0.5952674824954269,0.3560702721231382,1.2746612542864428,0.13822551697725508,0.7162636225099723,-0.188368006,-0.381822802,1.2732703903300533,0.05857388,-1.022705979,0.5058618703559201,0.5069904124316228,0.024383660407152535,0.018841502127231402,-0.043292316,-0.366813921,0.31982101274891267,0.17142664408733962,0.17602580552606567,-0.550111394,0.18831722584835192,-0.49539343,-0.148533484,0.6580990105341313,-0.154282773,0.27486014320064617,0.37895580368600434,0.15717353660046574,0.157328246,0.31771542,0.26286003435368926,0.5611260521695389,0.2522682163313479,-0.114842313,0.11608924442812191,0.018001239497566546,-0.203985599,0.075357507,-1.042426972,0.9180586268323954,0.073625348,0.5412244267975905,0.058440418083679085,0.4087418268079348,-0.038631526,0.5080198509719392,0.35608280948890975,-0.242071154,0.48089382148138876,0.13971407710930567,0.5048720667181215,-0.068314739,-0.072466257,-0.474774535,-0.527287662,0.17579525319791492,0.23806005476195402,-0.268180396,0.5513736007843479,-0.024533537,-0.23888886,1.3337382915677347,-0.170864913,0.14176241822473812,0.32415800242609605,-0.239043719,0.017240144210317943,0.3470680884941628,-0.470774519,0.21391105905743887,-0.554717866,-0.279173639,0.034891377,0.7943761773028439,0.3798568695464952,-0.052757865,-0.505383398,0.8659925099304167,0.3758415482625864,-0.689890056,-0.023745034,-0.349183022,0.013279933437588265,0.5757842129175653,0.6211350441974333,-0.148138106,-0.059861506,-0.068716124,0.32601897735910856,0.2818701947416438,0.050643907,0.6357606062036177
188,17,28.1,8,1,0.5,487605,200000,-0.09242141,0.2057323748614706,0.15749519536782774,0.4179686966384868,0.9821626865135633,0.6198904884766093,0.1691112940628808,0.1643739347970012,0.1002838318615519,0.6847255110995911,0.19665825122903915,-0.632731723,0.2872138369513831,0.45419977,0.42829252284165475,-0.044355862,0.25285285511572336,-0.049860337,0.38310826027346867,-0.052070968,0.12055504270835093,-0.204401832,0.24611583665803893,-0.128067229,-0.108120461,0.3944421409088848,0.22156509444452524,0.2797508434080547,0.077204183,0.5743160987012575,0.14818040583958103,0.2216762437310347,0.19976603623794303,0.25316599753048985,-0.065871826,-0.049350095,0.16596975913897127,-0.061346953,0.10760128038056371,-0.010065609,-0.302801089,0.2369443713960079,-0.075752045,0.20485584214634234,-0.152230789,0.2494570490668041,-0.051926067,0.084291734,0.3471718277251111,-0.157719859,0.2940682661331117,0.33170857473418924,0.3416100723716766,-0.252979168,-0.036865597,-0.067183265,-0.121185834,0.5794675649401154,0.4572694621683071,0.13183363146693355,-0.142991841,0.3810733408601101,-0.403252807,0.4668308617722122,0.000862481,0.3167411691515444,0.3470573177947598,0.1519979083582717,0.1590712034266984,0.31717772232195995,-0.461886649,0.36122347085781237,-0.254928556,0.029733496066135873,-0.005065905,0.5335403507266709,-0.207725562,0.30451145474728925,-0.473112003,0.2962412392321729,0.049118791,-0.31396011,-0.424195519,-0.69539232,-0.070005538,0.19882420939661138,0.2997864166857453,-0.507784617,-0.319580876,0.065976133,-0.002550331,0.17906709937119636,0.1300549640160521,0.4364023649249371
189,21,28.1,8,1,0.5,537605,200000,-0.033372677,-0.096500712,-0.174776554,-0.264522372,0.6250280062687162,0.3222472026134375,0.008260006,-0.010557946,-0.018392471,0.4892470038857055,-0.03253944,-0.456648041,0.26660493834807986,0.17874738417265718,0.10412747833909514,0.11642569543277481,-0.029196241,-0.104642123,0.2543124608029188,0.038101265,0.26938115241526805,0.087384118,0.3572178820862998,0.12909262503751318,0.13292116216175548,0.062096439959912236,-0.032586783,0.005952818,-0.332631441,0.3786214170559281,0.024085300324434414,-0.282604576,0.000233202,0.00909878,-0.118412527,-0.137721599,-0.076109354,-0.249525739,-0.207827292,-0.060848384,-0.410246943,0.29252952674965704,-0.039193246,0.14733365302321233,-0.292507703,-0.303326684,-0.10470252,-0.000612527,-0.005384703,-0.088498866,0.11777539527667882,-0.154030199,0.17057245781073788,0.040854884,0.051311458,-0.089195536,-0.040564553,0.31311867739353927,-0.179370929,0.3397474553547502,-0.137223012,0.25021611816664296,-0.146513563,0.4659242056939765,-0.416135488,-0.065558225,0.013913872413211834,0.015035824249502644,-0.184113588,-0.096137356,-0.11073723,-0.085742872,-0.262482605,0.22401278385161638,-0.060511164,-0.223091342,-0.110888837,-0.277421612,-0.551239855,-0.208002562,0.15004507862442693,0.4343736185641184,-0.2494383,-0.250966269,-0.050219046,0.19165717130892154,0.2926898387896426,-0.550532201,0.24331196091306545,-0.159511821,-0.359707169,0.15959125890402917,0.004991879,0.074740618
190,27,28.1,8,1,0.5,587605,200000,-0.194310881,0.10467586863838416,-0.193795935,-0.073761695,0.2102581274508023,0.4922144572442697,0.26487374073296577,-0.018723017,-0.076467645,0.4205216447602036,0.052351334,-0.131910578,0.4583516485707847,0.31788239382555594,0.2416817670127936,0.10586987384529445,0.18378241747511592,-0.221514217,0.30328242503617064,0.16234662564479102,-0.037359268,-0.247673288,0.3855171038685796,-0.194936953,0.19170311320054712,0.3008888772086396,0.27806772218528614,0.082741862,0.090378981,0.17789366614781038,0.340336017,-0.307897976,-0.318981643,0.18153254792451048,0.11916255730249947,-0.338301306,-0.429731374,-0.010684346,-0.314563643,0.10209748123010015,-0.192293196,0.2320795326509687,0.19214750520073096,0.070876437,-0.115988342,-0.29078493,0.077962149,-0.138608356,0.40485157014286377,-0.120811966,-0.031318079,-0.000149206,0.004394943,0.083958579,0.087369393,0.030347433385225442,0.025078086,-0.008152335,-0.036291705,0.14773113064385296,-0.010366727,0.3107032524872485,0.10682088405728149,0.34480757897352343,-0.281286211,-0.23268144,-0.127686128,0.45362001966999005,0.11186560354241394,-0.260762915,-0.104731884,-0.25660553,-0.337934404,0.42114382326086286,0.090786223,0.051569634,-0.030141653,0.029621057,-0.47102629,0.055657707551292845,0.34641087733543524,0.5755725110657736,-0.35400774,-0.256810622,0.058905188320246354,0.18182691171094087,0.4498199138807344,0.2733641491030593,0.605125669,-0.065885058,-0.127474751,0.2237998837709539,0.3459735812733685,0.2576718769298446
191,29,28.1,8,1,0.5,637605,200000,-0.313143018,0.095842017,-0.256601912,-0.185001691,0.2476282682574706,0.4422883302225099,0.302260455,0.10290117327296977,-0.259448712,0.46315906399473294,-0.069083979,-0.164578818,0.5300743516213104,0.443036899,0.1376215512840486,0.141137422,0.057368252982954726,-0.103040892,0.2695148722374724,0.23414473188541318,0.008499514,-0.285392752,0.3404254191846379,-0.207378252,0.23874519925969334,0.4186393546258713,0.19342167497083723,0.053284808,0.050849368,0.022949704,0.17058303040001693,-0.263141553,-0.25337622,0.080418739,0.3067565084423586,-0.270045213,-0.384247496,0.22774534069031116,-0.26485533,0.20704731960762457,-0.134096336,0.1891641803303157,0.13393298421585298,0.10038681670897434,-0.249264221,-0.344105462,-0.058762827,-0.218776739,0.1457703371967219,-0.014778636,-0.094697325,-0.067507505,-0.160343337,0.078343327,-0.060046489,0.17467893686972588,0.14191198731945465,0.059690318416664806,-0.156361555,0.20585299000547935,0.005327287,0.3688459481399834,0.034728092,0.39192030227349317,-0.323777474,-0.133628141,-0.130483511,0.38177175764080645,-0.007374214,-0.186661042,-0.065628669,-0.117461436,-0.402342739,0.41306813391078734,-0.066119227,-0.010346643,0.025906898,0.068448292,-0.501846336,0.094824358,0.19858304969634621,0.5096411079589381,-0.337464607,-0.268726879,0.32605851074411424,0.091756473,0.19100211976783418,0.3484606184231579,0.5672004026481307,-0.108177381,-0.024227436,0.3164642015774509,0.2665844883172883,0.2555115350621863
192,32,28.1,8,1,0.5,687605,200000,-0.011168819,0.19851546414767793,0.14819587674789936,-0.056039872,0.19027719253366887,0.1695617969175405,0.4963699200588285,0.14088046876837984,-0.17943304,0.5123325331171431,0.017849338,-0.268014189,0.35757669176154167,0.30444689434523425,0.057921837,0.22124558002242556,0.13391254017713916,0.058945592,0.35878694613868606,0.40477349572600585,-0.020774942,-0.302094097,0.26495449615000133,-0.404232218,0.32310940297648333,0.3456366347249004,0.10071086171037144,0.048045862,0.16767322372571758,0.065076986,0.09928463,-0.178872373,-0.171400374,0.16429353942716055,0.3152924709201602,-0.333826208,-0.255813977,0.3011397487750096,-0.179037393,0.2939318167639807,-0.201063478,0.2862993285184557,0.16327165413457428,0.11492152913147208,0.024634716800543438,-0.217216154,-0.141849137,-0.128044659,0.1589277368247967,0.035554515,0.1794945911140156,-0.04005909,-0.074805532,0.1377923822284704,0.19365473131155397,0.21248487564039717,0.18100323999447793,0.022755575,0.071879436,0.070572831,0.15676799747907325,0.2335933690748499,0.030240330716418545,0.4799692993404343,-0.032098226,0.009643652,-0.143504932,0.2718691121559412,-0.0923856,-0.073951015,-0.088412013,0.087953273,-0.321214862,0.23292622322104842,0.051437782,0.24931626188324296,0.131227221,0.23943985686232894,-0.459128584,0.32863818360517544,0.045783105,0.20918040728670162,0.027982056,-0.08912767,0.395114337,-0.029540042,0.17020643279096104,0.3860825489524024,0.437446527,0.090405883,0.22723571302062762,0.2950690249092376,0.12257042228672846,0.3721889049073988
193,27,28.1,8,1,0.5,737605,200000,0.016064255312567693,0.28464624674804345,0.26793769592251193,0.096941551,0.030362999,0.2863720930214756,0.5800254013284898,0.007678216,-0.078117394,0.6233800812335182,0.084467496,-0.274662489,0.43626702358327146,0.42812652760797254,0.2909408002991572,0.2897140166985943,0.3704824002663033,0.2870411155526281,0.6285633016390073,0.549003178,0.034064155934128565,-0.396456603,0.36374524799250774,-0.331811512,0.45080474207236554,0.4449099457035312,0.22872762861604257,0.19415895352417412,0.03409907,0.023221543774564146,0.055994421,-0.230702904,-0.293411308,0.18751070874285347,0.3105685375837872,-0.512677325,-0.2493774,0.3069264172297761,-0.300937456,0.3626057227481425,-0.147726018,0.2226117247304714,0.20290504782526297,0.076267865,0.4098404987712189,-0.190212855,-0.122168943,0.047215185,0.10205550315108955,0.10399468515229487,0.21091516844630176,-0.015503098,-0.024707879,-0.0082561,0.099212933,0.15573708354167531,0.093577609,0.073656804,0.2785925367293433,-0.124465813,0.2389998352472289,0.21882040749878337,0.056624773,0.4282860260636299,0.2289806366108605,0.07803227,-0.287094579,0.2529493661551699,0.038195718,-0.034879053,0.013030901284280139,0.194451958,-0.446929845,0.22930766368183828,0.014199947863760706,0.5010068106349995,0.12381649624104457,0.17590827480587765,-0.31455412,0.4207852111924827,0.004361952,0.23198293059695754,0.11338599608677452,0.021923159,0.43550086125683524,-0.120598094,0.22973266717756044,0.42345625613411064,0.45882373684305977,0.3236533894309691,0.2942739361138447,0.3125618925915856,0.072233495,0.3068355702814362
